STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,FI,Finland,2019,,33995.7,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,FI,Finland,2020,,34037.0,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,FI,Finland,2021,,36219.4,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,FI,Finland,2022,,38447.0,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,FI,Finland,2023,,40048.5,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,FI,Finland,2024,,40889.1,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,FR,France,2015,,29515.7,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,FR,France,2016,,29858.9,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,FR,France,2017,,30584.6,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,FR,France,2018,,31459.8,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,FR,France,2019,,33243.6,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,FR,France,2020,,31595.1,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,FR,France,2021,,33449.6,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,FR,France,2022,,35127.1,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,FR,France,2023,,37839.7,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,FR,France,2024,,39112.9,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,HR,Croatia,2015,,17084.6,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,HR,Croatia,2016,,17960.9,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,HR,Croatia,2017,,19169.1,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,HR,Croatia,2018,,20213.7,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,HR,Croatia,2019,,21516.3,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,HR,Croatia,2020,,20212.1,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,HR,Croatia,2021,,23586.5,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,HR,Croatia,2022,,26302.7,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,HR,Croatia,2023,,30029.1,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,HR,Croatia,2024,,31142.8,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,HU,Hungary,2015,,19368.9,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,HU,Hungary,2016,,19574.5,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,HU,Hungary,2017,,20419.3,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,HU,Hungary,2018,,21872.8,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,HU,Hungary,2019,,23168.8,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,HU,Hungary,2020,,22729.6,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,HU,Hungary,2021,,24803.3,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,HU,Hungary,2022,,27503.9,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,HU,Hungary,2023,,29323.0,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,HU,Hungary,2024,,30391.1,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,IE,Ireland,2015,,51492.0,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,IE,Ireland,2016,,50778.0,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,IE,Ireland,2017,,55303.6,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,IE,Ireland,2018,,58653.7,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,IE,Ireland,2019,,59964.2,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,IE,Ireland,2020,,62458.7,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,IE,Ireland,2021,,74710.7,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,IE,Ireland,2022,,85489.3,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,IE,Ireland,2023,,83557.7,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,IE,Ireland,2024,,88284.9,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,IS,Iceland,2015,,36442.6,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,IS,Iceland,2016,,38371.6,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,IS,Iceland,2017,,39429.6,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,IS,Iceland,2018,,40187.1,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,IS,Iceland,2019,,40837.0,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,IS,Iceland,2020,,37354.0,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,IS,Iceland,2021,,41213.3,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,IS,Iceland,2022,,48281.2,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,IS,Iceland,2023,,51976.3,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,IS,Iceland,2024,,51919.7,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,IT,Italy,2015,,26880.4,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,IT,Italy,2016,,28121.4,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,IT,Italy,2017,,28946.4,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_PPS_EU27_2020_HAB,"Current prices, purchasing power standard (PPS, EU27 from 2020) per capita",B1GQ,Gross domestic product at market prices,IT,Italy,2018,,29551.8,,,,,
